"Timer","P1_Health","P1_X","P1_Y","P1_MoveID","P2_Health","P2_X","P2_Y","P2_MoveID","P1_Buttons","P2_Buttons"
151,176,205,192,0,176,346,192,0,"{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,225,192,132101,176,349,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,235,192,132101,176,349,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,235,192,132101,176,349,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
151,176,205,192,132101,176,346,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,235,192,132101,176,361,185,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,351,180,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,353,174,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,355,169,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,355,164,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,360,159,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,362,155,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,364,151,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,366,147,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,369,143,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,371,140,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,373,137,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,375,134,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,377,132,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,377,132,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,381,128,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,384,126,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,386,125,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,388,124,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,132101,176,388,123,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,0,176,390,122,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,0,176,392,122,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,0,176,396,122,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,0,176,396,122,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,205,192,0,176,398,123,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,209,180,0,176,402,123,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,211,175,0,176,404,125,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,211,175,0,176,404,126,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,214,165,0,176,408,127,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,216,161,0,176,410,129,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,218,157,0,176,412,132,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,220,153,0,176,414,134,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,220,149,0,176,414,137,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
150,176,224,146,0,176,418,140,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,226,143,0,176,420,143,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,228,140,0,176,422,147,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,230,137,0,176,424,150,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,232,135,0,176,425,154,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,232,133,0,176,425,159,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,235,131,0,176,429,163,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,237,130,0,176,431,168,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,239,129,0,176,433,173,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,241,128,0,176,435,179,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,241,127,0,176,435,185,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,244,127,0,176,438,191,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,246,127,0,176,440,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,246,127,0,176,440,192,0,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,248,127,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,251,128,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,251,129,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,255,130,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,255,132,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,258,134,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,260,136,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
149,176,262,138,0,176,440,192,1024,"{""Up"": true, ""Down"": false, ""Right"": true, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": true}","{""Up"": false, ""Down"": false, ""Right"": false, ""Left"": false, ""Select"": false, ""Start"": false, ""Y"": false, ""B"": false, ""X"": false, ""A"": false, ""L"": false, ""R"": false}"
